00101111111011100111001001111110 00100101110000111010000101001101 110 000001010001010101101000100110001
00001110100111101111000000101010 11011111010111010111101000100110 010 111101101111111000110101001010000
00100100101110010111110101001110 01110101010000110100100001001100 000 000100100000000010100100001001100
11111101011011100011100101101110 11011011010010011011100011010100 110 000100010001001001000000010011010
00110011001111100110001001010010 10100010110001100011100011010001 000 000100010000001100010000001010000
00000101011101111110011110101111 00001110101000111010101111110111 000 000000100001000111010001110100111
01110110100011000101000001011011 01000001100000110111111010110100 111 000000000000000000000000000000000
00100111000110111001101010000001 11000100100110110100000000010011 110 001100010100000000101101001101110
00111011110110100101111010011110 00000100110000100001010010100101 001 000111111110110100101111010111111
00011101100110100100000001011110 01010010111000011010100100000000 111 000000000000000000000000000000001
01100011101101100001000110010000 11001110001100111110000110001111 111 000000000000000000000000000000000
01000000000100010110001100100000 01100110110111010001101011011110 000 001000000000100010000001000000000
00011110011101110110001010100011 00000111000001001000000010101111 110 000010111011100101110000111110100
10010000101111001111110111010110 00101110001001010001101000100000 000 000000000001001000001100000000000
10111100111101011111011010010011 01000010111100000110101111010000 000 000000000111100000110001010010000
11101001010001001001110000110111 11011011010100111000101101111011 110 000001101111100010001000010111100
00010110000011000010101111000101 01011100101001101001000100111110 000 000010100000001000000000100000100
01101011100000010100101111001010 10100110101101111010001000001010 001 111101111101101111110101111001010
00100111101111101100010001110101 10000011101101111001001011110011 000 000000011101101101000000001110001
01001010010010100111111001011101 10101000000101000110010100100100 110 010100010001101100001100100111001
00101000000000101001110110111111 10010111111111110101101110011111 111 000000000000000000000000000000000
01101011101011010110011100100100 10100101011100010111111001011000 111 000000000000000000000000000000000
11001111011101001000100000010111 01001111011111111101010110110010 001 111001111011111111101110110110111
10100100110101011111010000001101 00111001001010111110010000100000 001 110111101111111111111010000101101
00000000100000101011101111100100 11101101101111111101011100100001 110 000010010110000101110010011000011
11101001110010010111100001001000 00110110011111111010000011101011 000 000100000010010010010000001001000
11101011010001110101110000111010 00000111110011101100010011101001 010 111110011000101100010000100100011
10100101010110001100100101010011 11001101001001110110100101010011 111 000000000000000000000000000000001
00101000010010011100110110001010 11111000001111110010111100001001 001 111111000011111111110111110001011
00100100010111101010100100101111 01011111111101010001111100000100 010 010000100010100111100100000110011
11001000110010011100111011000111 00101011001101101000100110110101 110 110011101100100110100010100010010
11000110101010111011010111000010 10011010011111000011001011100001 010 101100001001001111110100010100011
10001101000011110110101011110101 10100101010100001000001111111000 110 111100111101111101110011011111101
11100101100001100111110100010100 01010110010110001111011111010111 111 000000000000000000000000000000001
11010111110111011111110001101001 11001001111010101010000111111101 000 111000001110010001010000001101001
01011011101011101010111101101010 01100110000111001001000101011100 111 000000000000000000000000000000001
11101010110110100101110011010011 01100011011001010101100101101011 111 000000000000000000000000000000001
10100001001100000111111001100110 01011101001000000101011000110011 010 111111110010100001101010010011001
00000001001000111110100100101011 10111111011010110111111010010110 110 001000001101110000110101010010101
10011101011000111010001101011111 01010111000101001000001100001101 111 000000000000000000000000000000001
01010011100000111001010111011111 11000100101001100111111011100000 000 001000000100000100001010011000000
01000101110001010010001110000100 00010000011111110100110111001110 010 001010110010001000111000101010010
10111001111010011010111010000111 00000011111000101001100010000011 010 110111101110011000100011100001010
00000010111110001000101100111110 10011000111101010111111101011011 110 001101010000000110000101111100011
11000101111110110101111011011111 10111010111000100110100100101000 111 000000000000000000000000000000000
11000111000110111100111111110010 10111111110100000011101111011001 110 000000111010010111001010000011001
01110100000111010101110011100010 01001001000101011010001001001000 110 000101011000001111011101010011010
11111000001110110000010111011011 10001000111001011110100100110100 110 001101111010101010001110010100111
00101000101011111001101111111101 01110110001101110110100111000010 111 000000000000000000000000000000001
01100000000100001101011111110111 00001101101011000111101101001001 000 000000000000000000101001101000001
11111100011011001000111100010010 10110101101011100111111100110111 110 001000110101111100000111111011011
01001111010000000000010101011011 00111000010101100010001000001001 010 010000111100101100010011101100100
11110110100111000100110001110011 01100110001010010101000111111111 001 111110110101111010101110111111111
01001001111100001001110110101111 11010011001001110110000101001011 110 001110110110010010011110001100100
00000011011010101100110000010011 00000011010111001000111110011110 010 000000110110001110101101110110001
01100100000010100110101100000111 10110010011111101011111110001010 001 111110110011111101111111110001111
10000100001011000011011010101000 11000000110010111111000011101001 000 110000000000010000011000010101000
11001111110101001001101110001111 10011000011001110010110110011101 010 101101000001110111100100100101100
00101110101111111001110000100111 10110011111001110110100110010011 000 000100010101001110000100000000011
00111111101010010010000111111011 10010110011001110010110101100010 111 000000000000000000000000000000000
01011111000000010010011000010101 10000000110000101010111011111000 010 111011111110000111101010100001101
00001001110110001100011011111100 10110000010000110111001001101100 001 110111001110110111111011011111100
01101011110010001010010010000010 00101101011110010110001011111110 110 000111110010011110100000110000100
10111111101110110100001001111001 11000010110101001100101111011001 000 110000010100100000100001001011001
01011101001110001111000011100101 01000011111100001110111001000001 010 010100001001010011101111100100110
00111010011000001101001010010000 11011110101111101100111100011101 001 111111110111111101101111110011101
01010101111010100110101011101010 00110001110000110010000100101100 000 000010001110000100010000000101000
10110001001001010010010110100001 01010010111110100100110010100010 000 000010000001000000000010010100000
00000011000010000001111010010111 10000110001000100100111100011010 000 000000010000000000000111000010010
11100111000011101000000011100111 00010110100111001010111110001011 111 000000000000000000000000000000001
01110111100000100000011111101110 01100100111010011001110111110011 001 001110111111010111001111111111111
10101011101111101001110100101010 01100111111010010110101000000111 000 000100011101010000000100000000010
10011100011100101011011001000001 01000111111000100111010100111000 001 111011111111100101111011101111001
11011000110011001100101111001010 00111100111010011010001100111101 111 000000000000000000000000000000001
01000001000111011011000101111000 00001111000100100011001011000001 001 001001111000111111011001111111001
00100011100000101110101110001011 11011111001001001110001011111101 111 000000000000000000000000000000000
00011010010111100100000111110111 00000000111101000100100100010001 110 000011001011010011111100011100110
10010000100011000111010011110100 00111101000100101000100011101111 010 111001101100111101111110111100011
10101110010011110000110010000011 00110101001001111110110111101100 110 101111001001001110001111010010111
10001111110011111011111010100100 00100101111010100010010101000100 010 110110101101110011110001111101000
00011010001011101001000100101101 01000110010110100100011110101010 001 001011110011111101101011110101111
11111011001010010111011110001011 00010110101011011110001011011001 111 000000000000000000000000000000001
11100010011101100001001010000011 10001110110100110011101010010000 010 101110001010010010100110100010011
10100010101001010011110001101011 01101010100100110000010101001110 111 000000000000000000000000000000001
11001100010011000110000001011110 10000011101011000011101100010111 000 110000000000011000010000000010110
01111101111100010110101111101000 00100010101000110011111000110111 110 001011011010011100010110110110001
11111111100101000101011101000010 10100001100000001110000010111111 110 001011110000100110111011010000011
10101110001111111011001110010111 11100101010100110001101000110011 010 110010011100100101100110111001010
00001110010101000010000110101111 10111001100010000000101001011011 001 110111111110111000010101111111111
01000001010111010110000100011110 11010110100110011000101000101110 001 111010111110111011110101100111110
11110101101000100000011111100000 00010011011001111110011110001010 001 111110111111001111110011111101010
10111110011110001110100001010010 00000100011101010101011100100011 001 110111110011111011111111101110011
10010010101001011011101010001010 01011010111011010001100111110011 001 111011010111011011011101111111011
10011111111001011010111110111001 11110000000111111101011101111000 010 110010000000001011000011100110001
00110001111000111000000000001001 11010111000111110001011001000001 010 000001001000000101001011001001010
01001111010011000010101110010000 11111011111001100010111111001000 111 000000000000000000000000000000000
11111111100001000101100110010000 11001011011111100000110110000100 001 111111111111111100101110110010100
01000110011011101101001111011001 10001100011110111101001011011010 000 000000100011010101101001011011000
00101001001011011100100010110000 01001010100001111101010101001101 001 001101011101011111101110111111101
11111011001010011001000101010011 00100100001110101001101101110110 111 000000000000000000000000000000001
11101111010000000100110000001011 00111000101001110000111110100101 000 000101000000000000000110000000001
01101010101101101001110010000100 11000101001000101001101110000100 010 000101111110110010011100000001000
11110111000101000111111111001001 00101110100001010001000110110101 001 111111111100101010111111111111101
11001111010010010110001001100101 11101100000000100101010010111010 111 000000000000000000000000000000001
01000001100001011001111100110001 00000111100011100011101100011101 010 001001001000100111101101001001110
10000010101001110111000001000001 00110011110010001001111000010111 110 101001110110111101101001000101010
11000001100000000010111011100010 01111101100000111101011011010011 010 000111111000001000000010110110101
11000111011000011101111000111101 10010110011000000110101111111110 001 111010111011000011111111111111111
01111110100010100101011010111011 11100111000010000010110010111110 010 001100101100100101000001101111001
10101011111110100111000001001001 00000010010110101011001101101000 001 110101011111110101111001101101001
00000100111001100011011001100101 01011111110110011100110101011010 001 001011111111111111111111101111111
00010010111010111001000010010011 10100011001110001000111101100111 000 000000010001010001000000000000011
01011000001110110010010010001010 01001111100110010010001010111011 010 010100111110101000100011101000101
11101001001101110001001000010001 11001100000001000110111011111110 111 000000000000000000000000000000000
10000100101100000000010010001000 00011101001100011111000100110001 001 110011101101100011111010110111001
01100100010000000101011110111010 11111110110110001010111010101100 001 111111110110110001111111110111110
01000010110010110000110001100000 01001000001001101010001001100011 111 000000000000000000000000000000001
01001101011011101001110101100101 11110101110111000100000011100101 110 001010111100100100101110010000000
00000010111101000101110001010000 00001101010110110000011101110111 010 000010000010011110110001111000111
00100010000011111010000111001011 11110100100111010011001011110110 010 000010110101011001101010011000001
00001010101001100100100111111111 00010100011010010110110000111110 000 000000000001000000100100000111110
01100000001010101100010001101110 01000000110010111101001100011111 111 000000000000000000000000000000000
01100101010110010011001111011001 11000110111010101011110011100011 111 000000000000000000000000000000000
00000000000101010101110010001110 01101010001101001011111010101110 000 000000000000101000001110010001110
10100011100000111100111010111110 10001101010001110010011011001001 010 100110000110010101111010110000111
10001100110100100111010010110110 10111010001100110100011101010110 000 110001000000100100100010000010110
10111011100101000110000111010000 00000100101101110011010100010010 111 000000000000000000000000000000001
01110010001110000000000011111000 10111100110011001110111001111100 111 000000000000000000000000000000000
10001100010001000011011110100001 00100101110010101010101011000001 000 000000100010000000010001010000001
10011001100000010010011100000011 10110000111000101010100110101000 010 101001010011000111101000010101011
01111001100011111100110110010111 01000000110001001001110110100011 010 010111010010101000110101100111010
00100101000011110110010110001111 11000000111101011110100000001100 000 000000000000001010110000000001100
00001001011011001001011110000000 11111110000101101110110111000000 000 000001000000001001000010110000000
00110110001111001001111011100110 10010010100000010010010000111111 001 110110110101111011011111011111111
00110111110110000101011000101011 10000101011010000100100101010101 010 110111101010000001001111110000000
00011110001001110101000110011101 11001001100101101111001110000010 010 111100111101111100100010100011111
01010001011110011101111110101010 10000111101000111111001000001110 001 111010111111110111111111110101110
00111110111001110101111110000000 11100101110010101010101101001111 111 000000000000000000000000000000000
01101011001001000111011100011001 11101111100111010101110100010110 110 001111011100001110001101000000011
01101111111100110000011101001101 01110001100000111100110110101101 010 011100001011101101101010011111010
10001001011110101101111100000101 11000101110111110011000010011001 010 101001111010110100000111110011110
11011000001100001011100000110010 00011101110111010101000001100100 010 111110110000011100000100010010110
10110000001111000011110110101011 01000111011011110000100010010100 110 101101000110011010011010100010111
11000010111101001011110001011011 00101101101110100011101111100011 010 111110000101011101111100000111110
10010111010111101000001011111100 11011100101100010001010101000101 110 110111010101011010110110110110111
11011111111100000111101100101001 11000010001100100010010011100001 111 000000000000000000000000000000000
11101001101001011011001011001000 01001010000011000001010010110010 001 111101011101011011011011011111010
10000111111111100110101011001101 00100000011011100110011111100110 110 101100111100100000000001011100111
10011101100100011101101101100100 10111010100111111110001011011001 110 111100010111100011111100010001011
10111101110011111101010101101111 11100001100001101101100110110011 001 111111101110011111101110111111111
01101100010101011101001010111001 00110010110101010010000100100110 001 001111110110101011111001110111111
00000101101111101000011111010010 10010100001011111001100010100001 111 000000000000000000000000000000000
11100010101110010111111001110111 00100000110110101010110111110110 110 111000001110111101101000010000001
01000010101010000000001001011011 00011000011000110000101101001101 001 001011010111010110000101101011111
10100100110010100100110110011010 10100001111010100010101111011110 111 000000000000000000000000000000000
11001110000101011101110111111000 11000010111000011000000000010001 001 111001110111101011101110111111001
01111001110001010001010010010010 10011100111100111100101100101011 010 000010110101110001101111110111101
10111111110100101111011111111101 00011010000011000110100111100010 001 110111111110111101111111111111111
11101101000001011010110101000101 11010100000110100011000001111001 110 000011000111010110111110011001100
10001111111001110111001111100101 00100001100101110001001001101100 110 101101110010100000110000101111001
01011010100001100001110101100110 00101011001101110100110100000100 010 010000101101111010110101001101010
00110001111011101010001011111111 00100000110001010101010101010010 001 000110001111011111111011111111111
00001001001010111100010101101010 01011111101100000101001100101111 001 001011111101110111101011101101111
10100110110110001010110111100010 00000000000100000010100111001100 110 110100110110010001000010000010110
01001000110010011100011010010010 10111101101010000000111001110010 111 000000000000000000000000000000000
10010111001110111000000011100010 00011011000100010000001101001111 010 110110010010011001000010000110001
00110110100001111011000001101000 00111100111110001011100110100001 001 000111110111111111011100111101001
11101111101011110101001010111100 01111011100001001111011001010111 001 111111111101011111111011011111111
00000110000010100110101101111111 10100111111001101101011010011110 001 110100111111011101111111111111111
01111001001101100110111010101111 10010010101001101101010010100110 010 000001011110111010100001101010101
11001010000110101001111110101000 00101110101000110110101111110001 111 000000000000000000000000000000001
00100010011001011100000110001101 10110010011010000001101100001101 010 111010100110011011101110010011010
00101010100101111100010110100011 01101010111110110011010111101010 111 000000000000000000000000000000001
10001001101100101110110011110010 10111011101001100000101000100011 111 000000000000000000000000000000001
00010111000011111000001100101000 10101100011100100110000101111101 010 111000011100000011110010010100101
01010001010010010000111101001101 11110111010010001100000101110010 000 001010001010010000000000101000000
01010010001000010110011011011100 10011000010111010011010000111011 110 010111001110001000011001010100001
10111100101101000100011111001000 01001011110001001010010100011010 010 000001000011110001110110011100010
11011110111110000010101010111110 10000010111111100111011001000001 001 111011110111111100111111011111111
01101111000111001010011011111000 01000110111000100011001101111110 110 000101000001110100111001101111010
01110101101110001000001011011001 10100110111001100000001011100100 110 011001110110100100111111111110101
10101100111010011001010100010001 11101101111000100010101011000111 010 110011010110010111011111111011000
11011000001110011110011001001011 10100000010010101101011100001000 110 000110111111011110000111101000011
